id,token,bio_tag
9.0,earlier,O
9.0,writ,O
9.0,proceedings,O
9.0,with,O
9.0,the,O
9.0,finality,O
9.0,to,O
9.0,the,O
9.0,same,O
9.0,even,O
9.0,at,O
9.0,the,O
9.0,level,O
9.0,of,O
9.0,the,O
9.0,Apex,O
9.0,"Court,",O
9.0,the,O
9.0,petitioners,B-PERSON
9.0,are,O
9.0,precluded,O
9.0,from,O
9.0,re-agitating,O
9.0,their,O
9.0,grievance,O
9.0,in,O
9.0,the,O
9.0,form,O
9.0,of,O
9.0,present,O
9.0,two,O
9.0,writ,O
9.0,petitions.,O
9.0,According,O
9.0,to,O
9.0,"them,",O
9.0,the,O
9.0,writ,O
9.0,petitions,O
9.0,are,O
9.0,misconceived,O
9.0,and,O
9.0,clearly,O
9.0,barred,O
9.0,by,O
9.0,the,O
9.0,principles,O
9.0,of,O
9.0,resjudicata,O
9.0,and/or,O
9.0,constructive,O
9.0,res-judicata.,O
,,O
10.0,The,B-ORGANIZATION
10.0,University,I-ORGANIZATION
10.0,Grants,I-ORGANIZATION
10.0,Commission,I-ORGANIZATION
10.0,(UGC),O
10.0,had,O
10.0,framed,O
10.0,UGC,B-ORGANIZATION
10.0,(Minimum,O
10.0,Qualifications,O
10.0,Required,O
10.0,for,O
10.0,the,O
10.0,Appointment,O
10.0,and,O
10.0,Career,O
10.0,Advancement,O
10.0,of,O
10.0,Teachers,O
10.0,in,O
10.0,Universities,O
10.0,and,O
10.0,Institutions,O
10.0,Affiliated,O
10.0,to,O
10.0,it),O
10.0,"Regulation,",O
10.0,2000.,O
10.0,This,O
10.0,Regulation,B-DOCUMENT
10.0,was,O
10.0,subjected,O
10.0,to,O
10.0,a,O
10.0,number,O
10.0,of,O
10.0,amendments.,O
10.0,In,O
10.0,the,O
10.0,original,O
10.0,2000,O
10.0,"Regulation,",O
10.0,it,O
10.0,was,O
10.0,provided,O
10.0,that,O
10.0,NET,B-ORGANIZATION
10.0,shall,O
10.0,remain,O
10.0,the,O
10.0,compulsory,O
10.0,requirement,O
10.0,for,O
10.0,appointment,O
10.0,as,O
10.0,Lecturers,B-DESIGNATION
10.0,even,O
10.0,for,O
10.0,candidates,B-PERSON
10.0,having,O
10.0,Ph.D,O
10.0,Degree;,O
10.0,"however,",O
10.0,candidates,O
10.0,who,O
10.0,had,O
10.0,completed,O
10.0,M.Phil,O
10.0,Degree,O
10.0,or,O
10.0,had,O
10.0,submitted,O
10.0,Ph.D,O
10.0,thesis,O
10.0,upto,O
10.0,31.12.1993,B-DATE
10.0,were,O
10.0,exempted,O
10.0,from,O
10.0,appearing,O
10.0,in,O
10.0,the,O
10.0,NET,O
10.0,examination.,O
,,O
11.0,The,O
11.0,OA,B-DOCUMENT
11.0,was,O
11.0,filed,O
11.0,by,O
11.0,the,O
11.0,respondent,B-DESIGNATION
11.0,No.,B-PERSON
11.0,1,I-PERSON
11.0,Corporation,B-ORGANIZATION
11.0,in,O
11.0,respect,O
11.0,of,O
11.0,the,O
11.0,loan,O
11.0,that,O
11.0,was,O
11.0,sanctioned,O
11.0,in,O
11.0,favour,O
11.0,of,O
11.0,the,O
11.0,respondent,B-DESIGNATION
11.0,No.,B-PERSON
11.0,2,I-PERSON
11.0,who,O
11.0,was,O
11.0,the,O
11.0,defendant,B-PERSON
11.0,No.,I-PERSON
11.0,1,I-PERSON
11.0,in,O
11.0,the,O
11.0,OA.,O
11.0,It,O
11.0,was,O
11.0,held,O
11.0,by,O
11.0,the,O
11.0,Tribunal,B-COURT
11.0,that,O
11.0,the,O
11.0,defendant,B-LEGAL_ROLE
11.0,"No.1,",O
11.0,i.e.,O
11.0,the,O
11.0,respondent,B-DESIGNATION
11.0,No.,O
11.0,2,O
11.0,in,O
11.0,this,O
11.0,proceeding,O
11.0,after,O
11.0,availing,O
11.0,the,O
11.0,loan,O
11.0,stood,O
11.0,defaulter,O
11.0,and,O
11.0,accordingly,O
11.0,the,O
11.0,respondent/Corporation,O
11.0,as,O
11.0,the,O
11.0,applicant,O
11.0,was,O
11.0,entitled,O
11.0,to,O
11.0,get,O
11.0,a,O
11.0,certificate,O
11.0,to,O
11.0,recover,O
11.0,the,O
11.0,outstanding,O
11.0,dues,O
11.0,from,O
11.0,the,O
11.0,defendants.,O
11.0,The,O
11.0,defendants,O
11.0,were,O
11.0,held,O
11.0,jointly,O
11.0,and,O
11.0,severally,O
11.0,liable.,O
11.0,By,O
11.0,the,O
11.0,said,O
11.0,order,B-DOCUMENT
11.0,direction,O
11.0,was,O
11.0,issued,O
11.0,for,O
11.0,issuance,O
11.0,of,O
11.0,the,O
11.0,certificate,O
11.0,of,O
11.0,recovery,O
11.0,of,O
11.0,Rs.,O
11.0,"1,08,10,060.70",O
11.0,in,O
11.0,favour,O
11.0,of,O
11.0,respondent,B-DESIGNATION
11.0,No.,O
11.0,1,O
11.0,Corporation,O
11.0,with,O
11.0,interest,O
11.0,therein,O
11.0,@,O
11.0,10%,O
11.0,P.A.,O
11.0,from,O
11.0,the,O
11.0,date,O
11.0,of,O
11.0,filing,O
11.0,of,O
11.0,the,O
11.0,application.,B-DOCUMENT
,,O
12.0,The,O
12.0,pleaded,O
12.0,case,B-CASE_NUMBER
12.0,of,O
12.0,the,O
12.0,petitioner,B-DESIGNATION
12.0,sans,O
12.0,unnecessary,O
12.0,details,O
12.0,is,O
12.0,that,O
12.0,after,O
12.0,having,O
12.0,been,O
12.0,engaged,O
12.0,as,O
12.0,a,O
12.0,part,B-DESIGNATION
12.0,time,I-DESIGNATION
12.0,menial,I-DESIGNATION
12.0,on,O
12.0,daily,O
12.0,wage,O
12.0,basis,O
12.0,in,O
12.0,the,O
12.0,Office,O
12.0,of,O
12.0,the,O
12.0,District,O
12.0,&,O
12.0,Sessions,O
12.0,"Judge,",B-LEGAL_ROLE
12.0,Karimganj,B-LOCATION
12.0,vide,O
12.0,order,B-DOCUMENT
12.0,dated,O
12.0,"07.10.2004,",B-DATE
12.0,he,B-PERSON
12.0,continued,O
12.0,in,O
12.0,various,O
12.0,capacities,O
12.0,thereafter,O
12.0,on,O
12.0,the,O
12.0,same,O
12.0,"arrangement,",O
12.0,"however,",O
12.0,with,O
12.0,intermittent,O
12.0,breaks.,O
12.0,Though,O
12.0,in,O
12.0,the,O
12.0,process,O
12.0,he,O
12.0,was,O
12.0,once,O
12.0,terminated,O
12.0,w.e.f.,O
12.0,"01.12.2007,",B-DATE
12.0,he,O
12.0,was,O
12.0,engaged,O
12.0,again,O
12.0,as,O
12.0,part,O
12.0,time,O
12.0,menial,O
12.0,w.e.f.,O
12.0,08.01.2008.,B-DATE
12.0,According,O
12.0,to,O
12.0,"him,",O
12.0,he,O
12.0,is,O
12.0,continuing,O
12.0,as,O
12.0,such,O
12.0,with,O
12.0,breaks,O
12.0,as,O
12.0,on,O
12.0,date.,O
12.0,The,O
12.0,petitioner,B-DESIGNATION
12.0,has,O
12.0,averred,O
12.0,that,O
12.0,the,O
12.0,proforma,O
12.0,respondent,B-DESIGNATION
12.0,Nos.,O
12.0,"3,",O
12.0,4,O
12.0,and,O
12.0,5,O
12.0,were,O
12.0,engaged,O
12.0,after,O
12.0,him,O
12.0,also,O
12.0,on,O
12.0,temporary,O
12.0,basis,O
12.0,and,O
12.0,though,O
12.0,all,O
12.0,of,O
12.0,them,O
12.0,were,O
12.0,at,O
12.0,par,O
12.0,on,O
12.0,every,O
12.0,essential,O
12.0,"aspect,",O
12.0,"vis-à-vis,",O
12.0,their,O
12.0,claim,O
12.0,for,O
12.0,regular,O
12.0,appointment,O
12.0,and,O
12.0,or,O
12.0,regularization,O
12.0,of,O
12.0,their,O
12.0,"services,",O
12.0,vide,O
12.0,the,O
12.0,orders,O
12.0,impugned,O
12.0,they,O
12.0,were,O
12.0,appointed,O
12.0,as,O
12.0,peon,O
12.0,against,O
12.0,substantive,O
12.0,vacancies,O
12.0,in,O
12.0,the,O
12.0,Office,O
12.0,of,O
12.0,District,O
12.0,&,O
12.0,Sessions,O
12.0,"Judge,",B-LEGAL_ROLE
12.0,Karimganj,O
12.0,to,O
12.0,his,O
12.0,exclusion,O
12.0,and,O
12.0,without,O
12.0,following,O
12.0,any,O
12.0,procedure,O
12.0,prescribed,O
12.0,contemplated,O
12.0,by,O
12.0,law.,O
,,O
13.0,Incidentally,O
13.0,the,O
13.0,respondents/applicants,O
13.0,in,O
13.0,OA,B-CASE_NUMBER
13.0,No.25/2006,I-CASE_NUMBER
13.0,and,O
13.0,EP,B-CASE_NUMBER
13.0,No.5/2009,I-CASE_NUMBER
13.0,had,O
13.0,approached,O
13.0,the,O
13.0,learned,B-COURT
13.0,Tribunal,I-COURT
13.0,seeking,O
13.0,grant,O
13.0,of,O
13.0,Special,O
13.0,Duty,O
13.0,Allowances,O
13.0,on,O
13.0,the,O
13.0,basis,O
13.0,of,O
13.0,their,O
13.0,all,B-LAW
13.0,India,I-LAW
13.0,transfer,I-LAW
13.0,liability,I-LAW
13.0,as,O
13.0,well,O
13.0,as,O
13.0,their,O
13.0,postings,O
13.0,in,O
13.0,the,O
13.0,North,B-LOCATION
13.0,Eastern,I-LOCATION
13.0,Region,I-LOCATION
13.0,of,O
13.0,the,O
13.0,country,O
13.0,as,O
13.0,contemplated,O
13.0,by,O
13.0,the,O
13.0,relevant,O
13.0,Official,O
13.0,Memorandum,O
13.0,issued,O
13.0,by,O
13.0,the,O
13.0,Central,B-ORGANIZATION
13.0,Government,I-ORGANIZATION
13.0,to,O
13.0,that,O
13.0,effect.,O
13.0,Vide,O
13.0,judgment,B-DOCUMENT
13.0,and,O
13.0,order,B-DOCUMENT
13.0,dated,O
13.0,01.08.2007,B-DATE
13.0,referred,O
13.0,to,O
13.0,"hereinabove,",O
13.0,the,O
13.0,learned,O
13.0,Tribunal,O
13.0,on,O
13.0,a,O
13.0,due,O
13.0,analysis,O
13.0,of,O
13.0,the,O
13.0,facts,O
13.0,involved,O
13.0,granted,O
13.0,the,O
13.0,reliefs,O
13.0,prayed,O
13.0,for,O
13.0,and,O
13.0,parted,O
13.0,with,O
13.0,the,O
13.0,proceedings,O
13.0,with,O
13.0,the,O
13.0,following,O
13.0,operative,O
13.0,directions,O
,,O
14.0,The,O
14.0,impugned,O
14.0,order,B-DOCUMENT
14.0,dated,O
14.0,13.8.2010,B-DATE
14.0,has,O
14.0,been,O
14.0,noted,O
14.0,above.,O
14.0,The,O
14.0,Enquiry,B-PERSON
14.0,Officer,I-PERSON
14.0,has,O
14.0,exonerated,O
14.0,the,O
14.0,petitioner,B-DESIGNATION
14.0,from,O
14.0,all,O
14.0,the,O
14.0,five,O
14.0,charges.,O
14.0,Under,O
14.0,Rule,O
14.0,9,O
14.0,of,O
14.0,the,O
14.0,Assam,O
14.0,Services,O
14.0,(Discipline,O
14.0,and,O
14.0,Appeal),B-DOCUMENT
14.0,"Rules,",O
14.0,"1964,",O
14.0,on,O
14.0,conclusion,O
14.0,of,O
14.0,the,O
14.0,"enquiry,",O
14.0,the,O
14.0,Enquiring,B-ORGANIZATION
14.0,Authority,I-ORGANIZATION
14.0,shall,O
14.0,prepare,O
14.0,a,O
14.0,report,B-DOCUMENT
14.0,of,I-DOCUMENT
14.0,the,I-DOCUMENT
14.0,enquiry,I-DOCUMENT
14.0,recording,O
14.0,his,O
14.0,findings,O
14.0,on,O
14.0,which,O
14.0,all,O
14.0,the,O
14.0,charges,O
14.0,together,O
14.0,with,O
14.0,the,O
14.0,reasons,O
14.0,there,O
14.0,for.,O
14.0,"Thereafter,",O
14.0,the,O
14.0,enquiry,B-DOCUMENT
14.0,report,I-DOCUMENT
14.0,is,O
14.0,to,O
14.0,be,O
14.0,submitted,O
14.0,to,O
14.0,the,O
14.0,disciplinary,O
14.0,authority.,O
14.0,Under,O
14.0,Rule,O
14.0,"9(9),",O
14.0,the,O
14.0,disciplinary,B-ORGANIZATION
14.0,authority,I-ORGANIZATION
14.0,is,O
14.0,to,O
14.0,consider,O
14.0,the,O
14.0,report,O
14.0,of,O
14.0,the,O
14.0,enquiry,O
14.0,and,O
14.0,record,O
14.0,his,O
14.0,findings,O
14.0,on,O
14.0,each,O
14.0,charges.,O
14.0,"Nowhere,",O
14.0,in,O
14.0,the,O
14.0,said,O
14.0,"provisions,",O
14.0,any,O
14.0,power,O
14.0,of,O
14.0,the,O
14.0,disciplinary,O
14.0,authority,O
14.0,is,O
14.0,contemplated,O
14.0,to,O
14.0,set,O
14.0,aside,O
14.0,the,O
14.0,enquiry,O
14.0,report,O
14.0,and,O
14.0,then,O
14.0,to,O
14.0,order,B-DOCUMENT
14.0,for,O
14.0,further,O
14.0,enquiry,O
14.0,by,O
14.0,appointing,O
14.0,another,O
14.0,Enquiry,O
14.0,Officer.,O
14.0,As,O
14.0,has,O
14.0,been,O
14.0,held,O
14.0,by,O
14.0,the,O
14.0,Apex,O
14.0,Court,O
14.0,in,O
14.0,K.D.,B-PERSON
14.0,Pandey,I-PERSON
14.0,"(Supra),",O
14.0,if,O
14.0,the,O
14.0,impugned,O
14.0,order,B-DOCUMENT
14.0,is,O
14.0,allowed,O
14.0,to,O
14.0,"stand,",O
14.0,the,O
14.0,same,O
14.0,would,O
14.0,be,O
14.0,that,O
14.0,the,O
14.0,enquiry,O
14.0,against,O
14.0,the,O
14.0,petitioner,B-DESIGNATION
14.0,can,O
14.0,go,O
14.0,on,O
14.0,perpetually,O
14.0,untill,O
14.0,the,O
14.0,view,O
14.0,of,O
14.0,the,O
14.0,Enquiry,O
14.0,Officer,O
14.0,is,O
14.0,in,O
14.0,accord,O
14.0,with,O
14.0,that,O
14.0,of,O
14.0,the,O
14.0,disciplinary,O
14.0,authority.,O
14.0,In,O
14.0,the,O
14.0,said,O
14.0,"decision,",O
14.0,the,O
14.0,Supreme,B-COURT
14.0,Court,I-COURT
14.0,has,O
14.0,held,O
14.0,that,O
14.0,such,O
14.0,a,O
14.0,course,O
14.0,of,O
14.0,action,O
14.0,would,O
14.0,an,O
14.0,abuse,O
14.0,of,O
14.0,the,O
14.0,process,O
14.0,of,O
14.0,law.,O
,,O
15.0,Mr.,O
15.0,C.,O
15.0,"Baruah,",O
15.0,learned,O
15.0,counsel,O
15.0,for,O
15.0,the,O
15.0,petitioner,B-DESIGNATION
15.0,submits,O
15.0,that,O
15.0,the,O
15.0,petitioner,B-DESIGNATION
15.0,was,O
15.0,not,O
15.0,furnished,O
15.0,with,O
15.0,the,O
15.0,enquiry,B-DOCUMENT
15.0,report,I-DOCUMENT
15.0,before,O
15.0,imposing,O
15.0,the,O
15.0,penalty,O
15.0,of,O
15.0,dismissal,O
15.0,from,O
15.0,"service,",O
15.0,on,O
15.0,that,O
15.0,score,O
15.0,"alone,",O
15.0,the,O
15.0,impugned,O
15.0,orders,O
15.0,are,O
15.0,liable,O
15.0,to,O
15.0,be,O
15.0,set,O
15.0,aside.,O
15.0,He,O
15.0,further,O
15.0,submits,O
15.0,that,O
15.0,considering,O
15.0,the,O
15.0,gravity,O
15.0,of,O
15.0,the,O
15.0,"charge,",O
15.0,which,O
15.0,is,O
15.0,unauthorised,O
15.0,absence,O
15.0,from,O
15.0,duty,O
15.0,from,O
15.0,22.6.2009,B-DATE
15.0,to,O
15.0,"02.08.2009,",B-DATE
15.0,the,O
15.0,penalty,O
15.0,of,O
15.0,dismissal,O
15.0,from,O
15.0,service,O
15.0,is,O
15.0,grossly,O
15.0,"disproportionate,",O
15.0,requiring,O
15.0,interference,O
15.0,of,O
15.0,this,O
15.0,Court.,O
15.0,In,O
15.0,this,O
15.0,"connection,",O
15.0,he,O
15.0,has,O
15.0,placed,O
15.0,reliance,O
15.0,on,O
15.0,the,O
15.0,decision,O
15.0,of,O
15.0,the,O
15.0,Apex,B-COURT
15.0,Court,I-COURT
15.0,reported,O
15.0,in,O
15.0,(1993),O
15.0,4,B-CASE_NUMBER
15.0,SCC,I-CASE_NUMBER
15.0,727,I-CASE_NUMBER
15.0,(Managing,O
15.0,"Director,",O
15.0,"ECIL,",O
15.0,Hyderabad,B-LOCATION
15.0,Vs.,O
15.0,B.,B-PERSON
15.0,Karunakar,I-PERSON
15.0,and,O
15.0,others).,O
,,O
16.0,Various,O
16.0,grounds,O
16.0,have,O
16.0,been,O
16.0,urged,O
16.0,towards,O
16.0,assailing,O
16.0,the,O
16.0,order,B-DOCUMENT
16.0,of,O
16.0,"dismissal,",O
16.0,such,O
16.0,as,O
16.0,non-maintainability,O
16.0,of,O
16.0,the,O
16.0,departmental,O
16.0,"proceeding,",O
16.0,procedural,O
16.0,irregularity,O
16.0,in,O
16.0,conducting,O
16.0,the,O
16.0,"enquiry,",O
16.0,denial,O
16.0,of,O
16.0,reasonable,O
16.0,opportunity,O
16.0,of,O
16.0,being,O
16.0,"heard,",O
16.0,etc.,O
16.0,According,O
16.0,to,O
16.0,the,O
16.0,"petitioner,",B-LEGAL_ROLE
16.0,the,O
16.0,disciplinary,B-ORGANIZATION
16.0,authority,I-ORGANIZATION
16.0,measurably,O
16.0,failed,O
16.0,to,O
16.0,establish,O
16.0,the,O
16.0,charge,B-DOCUMENT
16.0,against,O
16.0,the,O
16.0,petitioner.,B-LEGAL_ROLE
16.0,It,O
16.0,has,O
16.0,been,O
16.0,contended,O
16.0,that,O
16.0,the,O
16.0,whole,O
16.0,basis,O
16.0,of,O
16.0,the,O
16.0,findings,O
16.0,recorded,O
16.0,by,O
16.0,the,O
16.0,Enquiry,B-PERSON
16.0,Officer,I-PERSON
16.0,and,O
16.0,the,O
16.0,disciplinary,O
16.0,authority,O
16.0,being,O
16.0,based,O
16.0,on,O
16.0,the,O
16.0,report,B-DOCUMENT
16.0,furnished,O
16.0,by,O
16.0,the,O
16.0,Examiner,B-PERSON
16.0,of,I-PERSON
16.0,Documents,I-PERSON
16.0,in,O
16.0,question,O
16.0,ought,O
16.0,to,O
16.0,have,O
16.0,been,O
16.0,examined,O
16.0,in,O
16.0,the,O
16.0,enquiry,O
16.0,and,O
16.0,that,O
16.0,he,O
16.0,having,O
16.0,not,O
16.0,been,O
16.0,"examined,",O
16.0,the,O
16.0,opinion,O
16.0,formed,O
16.0,on,O
16.0,the,O
16.0,basis,O
16.0,of,O
16.0,the,O
16.0,said,O
16.0,report,O
16.0,towards,O
16.0,dismissal,O
16.0,of,O
16.0,the,O
16.0,petitioner,B-DESIGNATION
16.0,from,O
16.0,"service,",O
16.0,is,O
16.0,not,O
16.0,sustainable,O
16.0,in,O
16.0,law.,O
16.0,It,O
16.0,has,O
16.0,also,O
16.0,been,O
16.0,contended,O
16.0,that,O
16.0,in,O
16.0,absence,O
16.0,of,O
16.0,any,O
16.0,specimen,O
16.0,handwritings,O
16.0,of,O
16.0,the,O
16.0,petitioner,B-DESIGNATION
16.0,examined,O
16.0,by,O
16.0,the,O
16.0,purported,O
16.0,handwriting,O
16.0,"expert,",O
16.0,the,O
16.0,enquiry,B-PERSON
16.0,Officer,I-PERSON
16.0,could,O
16.0,not,O
16.0,have,O
16.0,recorded,O
16.0,the,O
16.0,finding,O
16.0,of,O
16.0,guilt,O
16.0,against,O
16.0,the,O
16.0,petitioner,B-DESIGNATION
16.0,on,O
16.0,the,O
16.0,basis,O
16.0,of,O
16.0,the,O
16.0,expert's,O
16.0,report,O
16.0,prepared,O
16.0,in,O
16.0,reference,O
16.0,to,O
16.0,some,O
16.0,other,O
16.0,documents,O
16.0,purportedly,O
16.0,containing,O
16.0,the,O
16.0,handwritings,O
16.0,of,O
16.0,the,O
16.0,petitioner.,B-LEGAL_ROLE
,,O
17.0,This,O
17.0,Appeal,B-DOCUMENT
17.0,is,O
17.0,presented,O
17.0,against,O
17.0,the,O
17.0,judgment,B-DOCUMENT
17.0,dated,O
17.0,02.06.2007,B-DATE
17.0,in,O
17.0,Sessions,B-CASE_NUMBER
17.0,Case,B-CASE_NUMBER
17.0,No.,I-CASE_NUMBER
17.0,176/2006,I-CASE_NUMBER
17.0,whereby,O
17.0,the,O
17.0,learned,O
17.0,Sessions,O
17.0,"Judge,",B-LEGAL_ROLE
17.0,Barpeta,B-LOCATION
17.0,has,O
17.0,convicted,O
17.0,the,O
17.0,accused/appellant,O
17.0,under,O
17.0,Section,B-SECTION
17.0,376,I-SECTION
17.0,of,I-SECTION
17.0,IPC,B-LAW
17.0,and,B-SECTION
17.0,sentenced,I-SECTION
17.0,him,I-SECTION
17.0,to,I-SECTION
17.0,rigorous,I-SECTION
17.0,imprisonment,I-SECTION
17.0,of,I-SECTION
17.0,10,I-SECTION
17.0,years,I-SECTION
17.0,with,I-SECTION
17.0,fine,I-SECTION
17.0,of,I-SECTION
17.0,Rs.,I-SECTION
17.0,"20,000/-",I-SECTION
17.0,and,I-SECTION
17.0,in,I-SECTION
17.0,default,I-SECTION
17.0,of,I-SECTION
17.0,"fine,",I-SECTION
17.0,further,I-SECTION
17.0,R.I.,I-SECTION
17.0,for,I-SECTION
17.0,2,I-SECTION
17.0,years.,I-SECTION
17.0,Heard,I-SECTION
17.0,Mr.,I-SECTION
17.0,B.N.,I-SECTION
17.0,"Sarma,",I-SECTION
17.0,the,I-SECTION
17.0,learned,I-SECTION
17.0,Counsel,I-SECTION
17.0,for,I-SECTION
17.0,the,I-SECTION
17.0,appellant,B-DESIGNATION
17.0,and,B-SECTION
17.0,Mr.,I-SECTION
17.0,B.,I-SECTION
17.0,"Sinha,",I-SECTION
17.0,the,I-SECTION
17.0,learned,I-SECTION
17.0,Addl.,I-SECTION
17.0,Public,I-SECTION
17.0,Prosecutor.,I-SECTION
17.0,The,I-SECTION
17.0,prosecution,I-SECTION
17.0,case,B-CASE_NUMBER
17.0,as,B-SECTION
17.0,revealed,I-SECTION
17.0,from,I-SECTION
17.0,the,I-SECTION
17.0,F.I.R.,I-SECTION
17.0,shows,I-SECTION
17.0,that,I-SECTION
17.0,on,I-SECTION
17.0,16.5.2006,B-DATE
17.0,while,B-SECTION
17.0,the,I-SECTION
17.0,prosecutrix,I-SECTION
17.0,was,I-SECTION
17.0,at,I-SECTION
17.0,Barpeta,I-SECTION
17.0,for,I-SECTION
17.0,marketing,I-SECTION
17.0,"purpose,",I-SECTION
17.0,the,I-SECTION
17.0,accused,B-DESIGNATION
17.0,being,B-SECTION
17.0,married,I-SECTION
17.0,to,I-SECTION
17.0,the,I-SECTION
17.0,victim's,O
17.0,cousin,O
17.0,"sister,",O
17.0,informed,O
17.0,her,O
17.0,that,O
17.0,her,O
17.0,sister,O
17.0,is,O
17.0,ailing,O
17.0,and,O
17.0,with,O
17.0,this,O
17.0,information,O
17.0,enticed,O
17.0,the,O
17.0,victim,B-PERSON
17.0,to,O
17.0,Guwahati.,O
17.0,The,O
17.0,victim,O
17.0,was,O
17.0,told,O
17.0,that,O
17.0,her,O
17.0,sister,O
17.0,was,O
17.0,in,O
17.0,a,O
17.0,hotel,O
17.0,at,O
17.0,Paltanbazar,B-LOCATION
17.0,and,O
17.0,where,O
17.0,the,O
17.0,accused,B-DESIGNATION
17.0,took,O
17.0,the,O
17.0,victim,O
17.0,and,O
17.0,threatening,O
17.0,"her,",O
17.0,he,O
17.0,sexually,O
17.0,assaulted,O
17.0,the,O
17.0,victim,O
17.0,in,O
17.0,the,O
17.0,hotel,O
17.0,on,O
17.0,16.5.2006.,B-DATE
17.0,Next,O
17.0,day,O
17.0,on,O
17.0,17.5.2006,B-DATE
17.0,with,O
17.0,assurance,O
17.0,of,O
17.0,"marriage,",O
17.0,the,O
17.0,victim,O
17.0,was,O
17.0,taken,O
17.0,to,O
17.0,the,O
17.0,accused's,O
17.0,home,O
17.0,at,O
17.0,"Howli,",O
17.0,but,O
17.0,family,O
17.0,members,O
17.0,of,O
17.0,the,O
17.0,accused,B-DESIGNATION
17.0,did,O
17.0,not,O
17.0,allow,O
17.0,the,O
17.0,victim,O
17.0,to,O
17.0,stay,O
17.0,in,O
17.0,the,O
17.0,house,O
17.0,and,O
17.0,accordingly,O
17.0,the,O
17.0,victim,O
17.0,was,O
17.0,taken,O
17.0,by,O
17.0,the,O
17.0,accused,B-DESIGNATION
17.0,to,O
17.0,Muku,B-LOCATION
17.0,hotel,I-LOCATION
17.0,at,O
17.0,Barpeta.,O
17.0,In,O
17.0,this,O
17.0,hotel,O
17.0,"also,",O
17.0,the,O
17.0,victim,O
17.0,was,O
,,O
18.0,The,O
18.0,Labour,O
18.0,"Court,",O
18.0,upon,O
18.0,appreciation,O
18.0,of,O
18.0,the,O
18.0,evidence,O
18.0,on,O
18.0,"record,",O
18.0,has,O
18.0,held,O
18.0,that,O
18.0,the,O
18.0,workman,O
18.0,was,O
18.0,guilty,O
18.0,of,O
18.0,minor,O
18.0,"misconduct,",O
18.0,i.e.,O
18.0,absence,O
18.0,of,O
18.0,duty,O
18.0,for,O
18.0,3,O
18.0,"days,",O
18.0,"namely,",O
18.0,21st,O
18.0,"February,",B-DATE
18.0,2001;,O
18.0,22nd,B-DATE
18.0,"February,",I-DATE
18.0,2001,I-DATE
18.0,and,O
18.0,23rd,O
18.0,"February,",B-DATE
18.0,"2001,",O
18.0,which,O
18.0,does,O
18.0,not,O
18.0,warrant,O
18.0,major,O
18.0,punishment,O
18.0,of,O
18.0,dismissal,O
18.0,from,O
18.0,service.,O
18.0,The,O
18.0,order,B-DOCUMENT
18.0,of,O
18.0,dismissal,O
18.0,from,O
18.0,service,O
18.0,dated,O
18.0,23rd,B-DATE
18.0,"March,",I-DATE
18.0,2001,I-DATE
18.0,has,O
18.0,accordingly,O
18.0,been,O
18.0,set,O
18.0,"aside,",O
18.0,more,O
18.0,so,O
18.0,keeping,O
18.0,in,O
18.0,view,O
18.0,the,O
18.0,fact,O
18.0,that,O
18.0,admittedly,O
18.0,no,O
18.0,disciplinary,O
18.0,proceeding,O
18.0,was,O
18.0,initiated,O
18.0,against,O
18.0,the,O
18.0,respondent,B-DESIGNATION
18.0,No.3/workman.,O
18.0,Having,O
18.0,held,O
18.0,"so,",O
18.0,the,B-COURT
18.0,Labour,I-COURT
18.0,Court,I-COURT
18.0,has,O
18.0,directed,O
18.0,reinstatement,O
18.0,of,O
18.0,the,O
18.0,respondent,B-DESIGNATION
18.0,No.3/workman,O
18.0,in,O
18.0,service,O
18.0,with,O
18.0,full,O
18.0,backwage.,O
18.0,The,O
18.0,said,O
18.0,award,O
18.0,has,O
18.0,been,O
18.0,challenged,O
18.0,in,O
18.0,the,O
18.0,present,B-DOCUMENT
18.0,writ,I-DOCUMENT
18.0,petition,B-DOCUMENT
18.0,only,O
18.0,in,O
18.0,respect,O
18.0,of,O
18.0,grant,O
18.0,of,O
18.0,back-wage.,O
18.0,The,O
18.0,Management,B-ORGANIZATION
18.0,"has,",O
18.0,pursuant,O
18.0,to,O
18.0,the,O
18.0,aforesaid,O
18.0,"award,",O
18.0,already,O
18.0,reinstated,O
18.0,the,O
18.0,respondent,B-DESIGNATION
18.0,No.3,B-PERSON
18.0,in,O
18.0,service.,O
,,O
19.0,The,O
19.0,applicants,B-PERSON
19.0,were,O
19.0,charged,O
19.0,under,O
19.0,Section,B-SECTION
19.0,436/149,I-SECTION
19.0,IPC,B-LAW
19.0,in,B-SECTION
19.0,Sessions,I-SECTION
19.0,Case,B-CASE_NUMBER
19.0,No.20/2000,I-CASE_NUMBER
19.0,for,B-SECTION
19.0,causing,I-SECTION
19.0,mischief,I-SECTION
19.0,to,I-SECTION
19.0,an,I-SECTION
19.0,extent,I-SECTION
19.0,of,I-SECTION
19.0,"Rs.2,00,000/-",I-SECTION
19.0,by,I-SECTION
19.0,setting,I-SECTION
19.0,fire,I-SECTION
19.0,into,I-SECTION
19.0,the,I-SECTION
19.0,dwelling,I-SECTION
19.0,house,I-SECTION
19.0,of,I-SECTION
19.0,the,I-SECTION
19.0,informant,I-SECTION
19.0,in,I-SECTION
19.0,village,I-SECTION
